"","HouseholdID","PersonalNumber","PID","Month","Year","TimeID","Weight","State","TimeLost","EMP","HRSWorked","Kid1","Kid2","Kid3","Kid4","Kid5","Kid6","KidsUnder5","age1","age_group1","age2","age_group2","age3","age_group3","age4","age_group4","age5","age_group5","age6","age_group6","Education","ParentAge","Race","ChildCareCostper100","Income","NonMetro","Female","SingleFamily","WelfareorSS","WorkFromHome"
"273",3841804969120,102,"3841804969120102",7,2020,"72020",11064.365629,51,0,100,40,0,0,0,1,1,0,"2",18,"Past Subsidy",17,"Past Subsidy",14,"Past Subsidy",4,"Preschool",2,"Toddler",-1,"No Child","Graduate or Professional Degree",44,"White",0,3344,0,0,0,0,0
"274",3841804969120,102,"3841804969120102",8,2020,"82020",11026.095847,51,0,100,40,0,0,0,1,1,0,"2",18,"Past Subsidy",17,"Past Subsidy",14,"Past Subsidy",4,"Preschool",2,"Toddler",-1,"No Child","Graduate or Professional Degree",44,"White",0,3344,0,0,0,0,0
"275",3841804969120,102,"3841804969120102",9,2020,"92020",10981.49653,51,0,100,40,0,0,0,1,1,0,"2",18,"Past Subsidy",17,"Past Subsidy",14,"Past Subsidy",4,"Preschool",2,"Toddler",-1,"No Child","Graduate or Professional Degree",44,"White",0,3344,0,0,0,0,0
"276",3841804969120,102,"3841804969120102",10,2020,"102020",11052.584207,51,0,100,40,0,0,0,1,1,0,"2",18,"Past Subsidy",17,"Past Subsidy",14,"Past Subsidy",4,"Preschool",2,"Toddler",-1,"No Child","Graduate or Professional Degree",44,"White",0,3344,0,0,0,0,0
"277",3841804969120,102,"3841804969120102",11,2020,"112020",10895.528951,51,0,100,40,0,0,0,1,1,0,"2",18,"Past Subsidy",17,"Past Subsidy",14,"Past Subsidy",4,"Preschool",2,"Toddler",-1,"No Child","Graduate or Professional Degree",44,"White",0,3344,0,0,0,0,0
"278",3841804969120,102,"3841804969120102",12,2020,"122020",10949.206573,51,0,100,40,0,0,0,1,1,0,"2",18,"Past Subsidy",17,"Past Subsidy",14,"Past Subsidy",4,"Preschool",2,"Toddler",-1,"No Child","Graduate or Professional Degree",44,"White",0,3344,0,0,0,0,0
"279",3841818562118,101,"3841818562118101",1,2018,"12018",8500.2405197,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"White",0,10623,0,0,0,0,0
"280",3841818562118,101,"3841818562118101",2,2018,"22018",8534.2216968,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"White",0,10623,0,0,0,0,0
"281",3841818562118,101,"3841818562118101",3,2018,"32018",8606.9195359,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"White",0,10623,0,0,0,0,0
"282",3841818562118,101,"3841818562118101",4,2018,"42018",8669.8476167,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"White",0,10623,0,0,0,0,0
"283",3841818562118,101,"3841818562118101",5,2018,"52018",8814.6571439,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"White",0,10623,0,0,0,0,0
"284",3841818562118,101,"3841818562118101",6,2018,"62018",8826.8750626,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"White",0,10623,0,0,0,0,0
"285",3841818562118,101,"3841818562118101",7,2018,"72018",8833.5920368,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"White",0,10623,0,0,0,0,0
"286",3841818562118,101,"3841818562118101",8,2018,"82018",8848.8945167,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"White",0,10623,0,0,0,0,0
"287",3841818562118,101,"3841818562118101",9,2018,"92018",8609.8385013,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"White",0,6080,0,0,0,0,0
"288",3841818562118,101,"3841818562118101",10,2018,"102018",8790.1500261,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"White",0,2106,0,0,0,0,0
"289",3841818562118,101,"3841818562118101",11,2018,"112018",8831.2286143,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"White",0,2106,0,0,0,0,0
"290",3841818562118,101,"3841818562118101",12,2018,"122018",8916.4891345,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"White",0,2106,0,0,0,0,0
"291",3841818562118,102,"3841818562118102",1,2018,"12018",8500.2405197,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",30,"White",0,10623,0,1,0,0,0
"292",3841818562118,102,"3841818562118102",2,2018,"22018",8534.2216968,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",30,"White",0,10623,0,1,0,0,0
"293",3841818562118,102,"3841818562118102",3,2018,"32018",8606.9195359,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",30,"White",0,10623,0,1,0,0,0
"294",3841818562118,102,"3841818562118102",4,2018,"42018",8669.8476167,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",30,"White",0,10623,0,1,0,0,0
"295",3841818562118,102,"3841818562118102",5,2018,"52018",8814.6571439,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",30,"White",0,10623,0,1,0,0,0
"296",3841818562118,102,"3841818562118102",6,2018,"62018",8826.8750626,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",30,"White",0,10623,0,1,0,0,0
"297",3841818562118,102,"3841818562118102",7,2018,"72018",8833.5920368,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",30,"White",0,10623,0,1,0,0,0
"298",3841818562118,102,"3841818562118102",8,2018,"82018",8848.8945167,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",30,"White",0,10623,0,1,0,0,0
"299",3841818562118,102,"3841818562118102",9,2018,"92018",8609.8385013,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",30,"White",0,6080,0,1,0,0,0
"300",3841818562118,102,"3841818562118102",10,2018,"102018",8790.1500261,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",30,"White",0,2106,0,1,0,0,0
"301",3841818562118,102,"3841818562118102",11,2018,"112018",8831.2286143,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",30,"White",0,2106,0,1,0,0,0
"302",3841818562118,102,"3841818562118102",12,2018,"122018",8916.4891345,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",30,"White",0,2106,0,1,0,0,0
"303",3841820483018,101,"3841820483018101",1,2018,"12018",9058.668608,51,0,100,40,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",32,"White",0,3760,0,0,0,0,0
"304",3841820483018,101,"3841820483018101",2,2018,"22018",9094.8821977,51,0,100,40,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",32,"White",0,3760,0,0,0,0,0
"305",3841820483018,101,"3841820483018101",3,2018,"32018",9172.3559623,51,0,100,40,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",32,"White",0,3760,0,0,0,0,0
"306",3841820483018,101,"3841820483018101",4,2018,"42018",9239.4181388,51,0,100,40,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",32,"White",0,3760,0,0,0,0,0
"307",3841820483018,101,"3841820483018101",5,2018,"52018",9307.081352,51,0,100,32,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",32,"White",0,3760,0,0,0,0,0
"308",3841820483018,101,"3841820483018101",6,2018,"62018",9353.0621612,51,0,100,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",32,"White",0,0,0,0,0,0,0
"309",3841820483018,101,"3841820483018101",7,2018,"72018",9286.3666842,51,0,100,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",32,"White",0,0,0,0,0,0,0
"310",3841820483018,101,"3841820483018101",8,2018,"82018",9278.8283378,51,0,100,10,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",32,"White",0,851,0,0,0,0,0
"311",3841820483018,101,"3841820483018101",9,2018,"92018",9175.4666907,51,0,100,40,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",32,"White",0,3760,0,0,0,0,0
"312",3841820483018,101,"3841820483018101",10,2018,"102018",9367.6238827,51,0,100,40,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",32,"White",0,3760,0,0,0,0,0
"313",3841820483018,101,"3841820483018101",11,2018,"112018",9411.4011519,51,0,100,40,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",32,"White",0,3760,0,0,0,0,0
"314",3841820483018,101,"3841820483018101",12,2018,"122018",9502.26291,51,0,100,40,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",32,"White",0,4081,0,0,0,0,0
"315",3841820483018,102,"3841820483018102",1,2018,"12018",9058.668608,51,0,0,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",31,"White",0,3760,0,1,0,0,0
"316",3841820483018,102,"3841820483018102",2,2018,"22018",9094.8821977,51,0,0,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",31,"White",0,3760,0,1,0,0,0
"317",3841820483018,102,"3841820483018102",3,2018,"32018",9172.3559623,51,0,0,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",31,"White",0,3760,0,1,0,0,0
"318",3841820483018,102,"3841820483018102",4,2018,"42018",9239.4181388,51,0,0,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",31,"White",0,3760,0,1,0,0,0
"319",3841820483018,102,"3841820483018102",5,2018,"52018",9307.081352,51,0,0,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",31,"White",0,3760,0,1,0,0,0
"320",3841820483018,102,"3841820483018102",6,2018,"62018",9353.0621612,51,0,0,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",31,"White",0,0,0,1,0,0,0
"321",3841820483018,102,"3841820483018102",7,2018,"72018",9286.3666842,51,0,0,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",31,"White",0,0,0,1,0,0,0
"322",3841820483018,102,"3841820483018102",8,2018,"82018",9278.8283378,51,0,0,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",31,"White",0,851,0,1,0,0,0
"323",3841820483018,102,"3841820483018102",9,2018,"92018",9175.4666907,51,0,0,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",31,"White",0,3760,0,1,0,0,0
"324",3841820483018,102,"3841820483018102",10,2018,"102018",9367.6238827,51,0,0,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",31,"White",0,3760,0,1,0,0,0
"325",3841820483018,102,"3841820483018102",11,2018,"112018",9411.4011519,51,0,0,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",31,"White",0,3760,0,1,0,0,0
"326",3841820483018,102,"3841820483018102",12,2018,"122018",9502.26291,51,0,0,0,1,1,0,0,0,0,"2",1,"Infant",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",31,"White",0,4081,0,1,0,0,0
"327",3841828524718,102,"3841828524718102",1,2018,"12018",5554.2526599,51,0,0,0,0,1,0,0,0,0,"1",9,"School Age",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",39,"Asian",0,18624,0,0,0,0,0
"328",3841828524718,102,"3841828524718102",2,2018,"22018",5494.1058324,51,0,0,0,0,1,0,0,0,0,"1",9,"School Age",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",39,"Asian",0,18624,0,0,0,0,0
"329",3841828524718,102,"3841828524718102",3,2018,"32018",5459.7113493,51,0,0,0,0,1,0,0,0,0,"1",9,"School Age",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",39,"Asian",0,18624,0,0,0,0,0
"330",3841828524718,102,"3841828524718102",4,2018,"42018",5448.1402288,51,0,0,0,0,1,0,0,0,0,"1",9,"School Age",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",39,"Asian",0,18624,0,0,0,0,0
"331",3841828524718,102,"3841828524718102",5,2018,"52018",5476.5085254,51,0,0,0,0,1,0,0,0,0,"1",9,"School Age",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",39,"Asian",0,18624,0,0,0,0,0
"332",3841828524718,102,"3841828524718102",6,2018,"62018",5432.5610009,51,0,0,0,0,1,0,0,0,0,"1",9,"School Age",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",39,"Asian",0,18624,0,0,0,0,0
"333",3841828524718,102,"3841828524718102",7,2018,"72018",5335.7020729,51,0,0,0,0,1,0,0,0,0,"1",9,"School Age",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",39,"Asian",0,18624,0,0,0,0,0
"334",3841828524718,102,"3841828524718102",8,2018,"82018",5368.1565173,51,0,0,0,0,1,0,0,0,0,"1",9,"School Age",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",39,"Asian",0,18624,0,0,0,0,0
"335",3841828524718,102,"3841828524718102",9,2018,"92018",5344.1025685,51,0,0,0,0,1,0,0,0,0,"1",9,"School Age",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",39,"Asian",0,18624,0,0,0,0,0
"336",3841828524718,102,"3841828524718102",10,2018,"102018",5424.484217,51,0,0,0,0,1,0,0,0,0,"1",9,"School Age",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",39,"Asian",0,18624,0,0,0,0,0
"337",3841828524718,102,"3841828524718102",11,2018,"112018",5382.0863556,51,0,0,0,0,1,0,0,0,0,"1",9,"School Age",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",39,"Asian",0,18624,0,0,0,0,0
"338",3841828524718,102,"3841828524718102",12,2018,"122018",5370.0191276,51,0,0,0,0,1,0,0,0,0,"1",9,"School Age",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",39,"Asian",0,18624,0,0,0,0,0
"339",3841828524718,201,"3841828524718201",1,2018,"12018",8080.1903068,51,0,100,40,1,0,0,0,0,0,"1",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",34,"Asian",0,18624,0,1,1,0,0
"340",3841828524718,201,"3841828524718201",2,2018,"22018",8136.4968618,51,0,100,40,1,0,0,0,0,0,"1",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",34,"Asian",0,18624,0,1,1,0,0
"341",3841828524718,201,"3841828524718201",3,2018,"32018",8109.0000632,51,0,100,40,1,0,0,0,0,0,"1",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",34,"Asian",0,18624,0,1,1,0,0
"342",3841828524718,201,"3841828524718201",4,2018,"42018",8215.1402997,51,0,100,40,1,0,0,0,0,0,"1",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",34,"Asian",0,18624,0,1,1,0,0
"343",3841828524718,201,"3841828524718201",5,2018,"52018",8514.8277999,51,0,100,40,1,0,0,0,0,0,"1",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",34,"Asian",0,18624,0,1,1,0,0
"344",3841828524718,201,"3841828524718201",6,2018,"62018",8404.3273022,51,0,100,40,1,0,0,0,0,0,"1",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",34,"Asian",0,18624,0,1,1,0,0
"345",3841828524718,201,"3841828524718201",7,2018,"72018",8211.2324568,51,0,100,40,1,0,0,0,0,0,"1",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",34,"Asian",0,18624,0,1,1,0,0
"346",3841828524718,201,"3841828524718201",8,2018,"82018",8214.3831982,51,0,100,40,1,0,0,0,0,0,"1",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",34,"Asian",0,18624,0,1,1,0,0
"347",3841828524718,201,"3841828524718201",9,2018,"92018",8368.3045384,51,0,100,40,1,0,0,0,0,0,"1",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",34,"Asian",0,18624,0,1,1,0,0
"348",3841828524718,201,"3841828524718201",10,2018,"102018",8398.2775948,51,0,100,40,1,0,0,0,0,0,"1",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",34,"Asian",0,18624,0,1,1,0,0
"349",3841828524718,201,"3841828524718201",11,2018,"112018",8362.6698331,51,0,100,40,1,0,0,0,0,0,"1",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",34,"Asian",0,18624,0,1,1,0,0
"350",3841828524718,201,"3841828524718201",12,2018,"122018",8443.7732947,51,0,100,40,1,0,0,0,0,0,"1",3,"Toddler",-2,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",34,"Asian",0,18624,0,1,1,0,0
"351",3841843811018,101,"3841843811018101",1,2018,"12018",9677.2105286,51,0,100,66,0,0,1,0,0,0,"1",18,"Past Subsidy",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",48,"White",0,15532,0,0,1,0,0
"352",3841843811018,101,"3841843811018101",2,2018,"22018",9634.2431481,51,0,100,66,0,0,1,0,0,0,"1",18,"Past Subsidy",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",48,"White",0,15542,0,0,1,0,0
"353",3841843811018,101,"3841843811018101",3,2018,"32018",9775.8223136,51,0,100,66,0,0,1,0,0,0,"1",18,"Past Subsidy",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",48,"White",0,15546,0,0,1,0,0
"354",3841843811018,101,"3841843811018101",4,2018,"42018",9205.8177838,51,0,100,66,0,0,1,0,0,0,"1",18,"Past Subsidy",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",48,"White",0,15355,0,0,1,0,0
"355",3841843811018,101,"3841843811018101",5,2018,"52018",9074.2374271,51,0,100,66,0,0,1,0,0,0,"1",18,"Past Subsidy",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",48,"White",0,15355,0,0,1,0,0
"356",3841843811018,101,"3841843811018101",6,2018,"62018",8902.5265818,51,0,100,66,0,0,1,0,0,0,"1",18,"Past Subsidy",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",48,"White",0,15355,0,0,1,0,0
"357",3841843811018,101,"3841843811018101",7,2018,"72018",9047.8538619,51,0,100,66,0,0,1,0,0,0,"1",18,"Past Subsidy",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",48,"White",0,15355,0,0,1,0,0
"358",3841843811018,101,"3841843811018101",8,2018,"82018",9229.5010666,51,0,100,66,0,0,1,0,0,0,"1",18,"Past Subsidy",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",48,"White",0,15355,0,0,1,0,0
"359",3841843811018,101,"3841843811018101",9,2018,"92018",9221.6359122,51,0,100,66,0,0,1,0,0,0,"1",18,"Past Subsidy",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",48,"White",0,15355,0,0,1,0,0
"360",3841843811018,101,"3841843811018101",10,2018,"102018",9107.6138077,51,0,100,13.2,0,0,1,0,0,0,"1",18,"Past Subsidy",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",48,"White",0,8907,0,0,1,0,0
"361",3841843811018,101,"3841843811018101",11,2018,"112018",9204.497258,51,0,100,37.5,0,0,1,0,0,0,"1",18,"Past Subsidy",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",48,"White",0,10481,0,0,1,0,0
"362",3841843811018,101,"3841843811018101",12,2018,"122018",9223.4472014,51,0,100,50,0,0,1,0,0,0,"1",18,"Past Subsidy",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",48,"White",0,11686,0,0,1,0,0
"363",3841847281120,101,"3841847281120101",1,2020,"12020",13515.042611,51,0,100,55,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",0,2900,1,0,0,0,0
"364",3841847281120,101,"3841847281120101",2,2020,"22020",13485.683869,51,0,100,55,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",0,2900,1,0,0,0,0
"365",3841847281120,101,"3841847281120101",3,2020,"32020",13494.950042,51,0,100,55,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",0,2900,1,0,0,0,0
"366",3841847281120,101,"3841847281120101",4,2020,"42020",13559.207391,51,0,100,55,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",0,2900,1,0,0,0,0
"367",3841847281120,101,"3841847281120101",5,2020,"52020",13935.057084,51,0,100,55,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",0,2900,1,0,0,0,0
"368",3841847281120,101,"3841847281120101",6,2020,"62020",14039.948153,51,0,100,55,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",0,2900,1,0,0,0,0
"369",3841847281120,101,"3841847281120101",7,2020,"72020",13900.516661,51,0,100,55,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",0,2900,1,0,0,0,0
"370",3841847281120,101,"3841847281120101",8,2020,"82020",13997.00502,51,0,100,55,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",0,2900,1,0,0,0,0
"371",3841847281120,101,"3841847281120101",9,2020,"92020",13992.632069,51,0,100,55,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",0,2900,1,0,0,0,0
"372",3841847281120,101,"3841847281120101",10,2020,"102020",14151.752338,51,0,100,55,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",0,2900,1,0,0,0,0
"373",3841847281120,101,"3841847281120101",11,2020,"112020",14048.712799,51,0,100,55,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",0,2900,1,0,0,0,0
