"","HouseholdID","PersonalNumber","PID","Month","Year","TimeID","Weight","State","TimeLost","EMP","HRSWorked","Kid1","Kid2","Kid3","Kid4","Kid5","Kid6","KidsUnder5","age1","age_group1","age2","age_group2","age3","age_group3","age4","age_group4","age5","age_group5","age6","age_group6","Education","ParentAge","Race","ChildCare","Income","NonMetro","Female","SingleFamily","WelfareorSS","WorkFromHome"
"248",3841832053823,101,"3841832053823101'",8,2023,"82023",9548.9851016,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",32,"Black",NA,0,1,0,0,0,0
"249",3841832053823,101,"3841832053823101'",9,2023,"92023",9456.0018185,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",32,"Black",NA,0,1,0,0,0,0
"250",3841832053823,101,"3841832053823101'",10,2023,"102023",9532.3718524,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",32,"Black",NA,0,1,0,0,0,0
"251",3841832053823,101,"3841832053823101'",11,2023,"112023",9348.9597844,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",32,"Black",NA,0,1,0,0,0,0
"252",3841832053823,101,"3841832053823101'",12,2023,"122023",9462.9428575,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",32,"Black",NA,0,1,0,0,0,0
"253",3841832053823,102,"3841832053823102'",1,2023,"12023",9714.8152169,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",27,"White",0,0,1,1,0,0,0
"254",3841832053823,102,"3841832053823102'",2,2023,"22023",9806.7606948,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",27,"White",0,0,1,1,0,0,0
"255",3841832053823,102,"3841832053823102'",3,2023,"32023",9917.3773115,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",27,"White",0,0,1,1,0,0,0
"256",3841832053823,102,"3841832053823102'",4,2023,"42023",9858.4168413,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",27,"White",0,0,1,1,0,0,0
"257",3841832053823,102,"3841832053823102'",5,2023,"52023",9930.6712309,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",27,"White",0,0,1,1,0,0,0
"258",3841832053823,102,"3841832053823102'",6,2023,"62023",9511.7314743,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",27,"White",0,0,1,1,0,0,0
"259",3841832053823,102,"3841832053823102'",7,2023,"72023",9701.574732,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",27,"White",0,0,1,1,0,0,0
"260",3841832053823,102,"3841832053823102'",8,2023,"82023",9548.9851016,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",27,"White",0,0,1,1,0,0,0
"261",3841832053823,102,"3841832053823102'",9,2023,"92023",9456.0018185,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",27,"White",0,0,1,1,0,0,0
"262",3841832053823,102,"3841832053823102'",10,2023,"102023",9532.3718524,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",27,"White",0,0,1,1,0,0,0
"263",3841832053823,102,"3841832053823102'",11,2023,"112023",9348.9597844,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",27,"White",0,0,1,1,0,0,0
"264",3841832053823,102,"3841832053823102'",12,2023,"122023",9462.9428575,51,0,0,0,1,0,0,0,0,0,"1",3,"Toddler",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",27,"White",0,0,1,1,0,0,0
"265",3841835907123,101,"3841835907123101'",1,2023,"12023",5899.9191143,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"Asian",NA,11565,0,1,0,0,1
"266",3841835907123,101,"3841835907123101'",2,2023,"22023",5921.461281,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"Asian",NA,11565,0,1,0,0,1
"267",3841835907123,101,"3841835907123101'",3,2023,"32023",5960.0061197,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"Asian",NA,11616,0,1,0,0,1
"268",3841835907123,101,"3841835907123101'",4,2023,"42023",5837.9976943,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"Asian",NA,11882,0,1,0,0,1
"269",3841835907123,101,"3841835907123101'",5,2023,"52023",5781.2540147,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"Asian",NA,10871,0,1,0,0,1
"270",3841835907123,101,"3841835907123101'",6,2023,"62023",5737.1216018,51,0,100,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"Asian",NA,1437,0,1,0,0,1
"271",3841835907123,101,"3841835907123101'",7,2023,"72023",5674.0698283,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"Asian",NA,11208,0,1,0,0,1
"272",3841835907123,101,"3841835907123101'",8,2023,"82023",5686.4144834,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"Asian",NA,11882,0,1,0,0,1
"273",3841835907123,101,"3841835907123101'",9,2023,"92023",5688.2958735,51,0,100,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"Asian",NA,1437,0,1,0,0,0
"274",3841835907123,101,"3841835907123101'",10,2023,"102023",5856.8647777,51,0,100,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"Asian",NA,1437,0,1,0,0,0
"275",3841835907123,101,"3841835907123101'",11,2023,"112023",5891.2879625,51,0,100,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"Asian",NA,1437,0,1,0,0,0
"276",3841835907123,101,"3841835907123101'",12,2023,"122023",5844.3422477,51,0,100,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"Asian",NA,1437,0,1,0,0,0
"277",3841835907123,102,"3841835907123102'",1,2023,"12023",5899.9191143,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",36,"Asian",NA,11565,0,0,0,0,0
"278",3841835907123,102,"3841835907123102'",2,2023,"22023",5921.461281,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",36,"Asian",NA,11565,0,0,0,0,0
"279",3841835907123,102,"3841835907123102'",3,2023,"32023",5960.0061197,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",36,"Asian",NA,11616,0,0,0,0,0
"280",3841835907123,102,"3841835907123102'",4,2023,"42023",5837.9976943,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",36,"Asian",NA,11882,0,0,0,0,0
"281",3841835907123,102,"3841835907123102'",5,2023,"52023",5781.2540147,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",36,"Asian",NA,10871,0,0,0,0,0
"282",3841835907123,102,"3841835907123102'",6,2023,"62023",5737.1216018,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",36,"Asian",NA,1437,0,0,0,0,0
"283",3841835907123,102,"3841835907123102'",7,2023,"72023",5674.0698283,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",36,"Asian",NA,11208,0,0,0,0,0
"284",3841835907123,102,"3841835907123102'",8,2023,"82023",5686.4144834,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",36,"Asian",NA,11882,0,0,0,0,0
"285",3841835907123,102,"3841835907123102'",9,2023,"92023",5688.2958735,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",36,"Asian",NA,1437,0,0,0,0,0
"286",3841835907123,102,"3841835907123102'",10,2023,"102023",5856.8647777,51,0,100,16,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",36,"Asian",NA,1437,0,0,0,0,0
"287",3841835907123,102,"3841835907123102'",11,2023,"112023",5891.2879625,51,0,100,8,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",36,"Asian",NA,1437,0,0,0,0,0
"288",3841835907123,102,"3841835907123102'",12,2023,"122023",5844.3422477,51,0,100,8,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Graduate or Professional Degree",36,"Asian",NA,1437,0,0,0,0,0
"289",3841847294823,101,"3841847294823101'",1,2023,"12023",7660.627139,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"Black",NA,2021,1,0,1,0,0
"290",3841847294823,101,"3841847294823101'",2,2023,"22023",7820.9865311,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"Black",NA,2021,1,0,1,0,0
"291",3841847294823,101,"3841847294823101'",3,2023,"32023",7851.479591,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"Black",NA,2021,1,0,1,0,0
"292",3841847294823,101,"3841847294823101'",4,2023,"42023",7764.5118763,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"Black",NA,2021,1,0,1,0,0
"293",3841847294823,101,"3841847294823101'",5,2023,"52023",7925.5567064,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"Black",NA,2021,1,0,1,0,0
"294",3841847294823,101,"3841847294823101'",6,2023,"62023",7339.8133554,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"Black",NA,2021,1,0,1,0,0
"295",3841847294823,101,"3841847294823101'",7,2023,"72023",7518.4091623,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"Black",NA,2021,1,0,1,0,0
"296",3841847294823,101,"3841847294823101'",8,2023,"82023",7366.6825565,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"Black",NA,2021,1,0,1,0,0
"297",3841847294823,101,"3841847294823101'",9,2023,"92023",7283.3692132,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"Black",NA,2021,1,0,1,0,0
"298",3841847294823,101,"3841847294823101'",10,2023,"102023",7290.4284853,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"Black",NA,2021,1,0,1,0,0
"299",3841847294823,101,"3841847294823101'",11,2023,"112023",7046.9429922,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"Black",NA,2021,1,0,1,0,0
"300",3841847294823,101,"3841847294823101'",12,2023,"122023",7156.4768588,51,0,100,40,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",34,"Black",NA,2278,1,0,1,0,0
"301",3841847294823,102,"3841847294823102'",1,2023,"12023",3372.7742212,51,0,0,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,2021,1,1,1,0,0
"302",3841847294823,102,"3841847294823102'",2,2023,"22023",3411.3089146,51,0,0,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,2021,1,1,1,0,0
"303",3841847294823,102,"3841847294823102'",3,2023,"32023",3421.7349868,51,0,0,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,2021,1,1,1,0,0
"304",3841847294823,102,"3841847294823102'",4,2023,"42023",3414.4890853,51,0,0,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,2021,1,1,1,0,0
"305",3841847294823,102,"3841847294823102'",5,2023,"52023",3313.9937084,51,0,0,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,2021,1,1,1,0,0
"306",3841847294823,102,"3841847294823102'",6,2023,"62023",3407.4370469,51,0,0,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,2021,1,1,1,0,0
"307",3841847294823,102,"3841847294823102'",7,2023,"72023",3387.3319325,51,0,0,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,2021,1,1,1,0,0
"308",3841847294823,102,"3841847294823102'",8,2023,"82023",3342.4702709,51,0,0,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,2021,1,1,1,0,0
"309",3841847294823,102,"3841847294823102'",9,2023,"92023",3293.9136236,51,0,0,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,2021,1,1,1,0,0
"310",3841847294823,102,"3841847294823102'",10,2023,"102023",3388.3082423,51,0,0,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,2021,1,1,1,0,0
"311",3841847294823,102,"3841847294823102'",11,2023,"112023",3415.6772366,51,0,0,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,2021,1,1,1,0,0
"312",3841847294823,102,"3841847294823102'",12,2023,"122023",3444.3922756,51,0,0,0,1,0,0,0,0,0,"1",1,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,2278,1,1,1,0,0
"313",3841859794821,101,"3841859794821101'",1,2021,"12021",8567.2955385,51,0,100,38,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"White",NA,4733,0,0,0,0,0
"314",3841859794821,101,"3841859794821101'",2,2021,"22021",8673.7807813,51,0,100,38,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"White",NA,4733,0,0,0,0,0
"315",3841859794821,101,"3841859794821101'",3,2021,"32021",8807.0724246,51,0,100,38,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"White",NA,4733,0,0,0,0,0
"316",3841859794821,101,"3841859794821101'",4,2021,"42021",8687.7293926,51,0,100,38,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"White",NA,4733,0,0,0,0,0
"317",3841859794821,101,"3841859794821101'",5,2021,"52021",8720.6720684,51,0,100,38,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"White",NA,4733,0,0,0,0,0
"318",3841859794821,101,"3841859794821101'",6,2021,"62021",8732.6535731,51,0,100,38,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"White",NA,4733,0,0,0,0,0
"319",3841859794821,101,"3841859794821101'",7,2021,"72021",8860.5937651,51,0,100,38,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"White",NA,4733,0,0,0,0,0
"320",3841859794821,101,"3841859794821101'",8,2021,"82021",8830.8618498,51,0,100,38,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"White",NA,4733,0,0,0,0,0
"321",3841859794821,101,"3841859794821101'",9,2021,"92021",8638.8233244,51,0,100,38,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"White",NA,4733,0,0,0,0,0
"322",3841859794821,101,"3841859794821101'",10,2021,"102021",8738.056325,51,0,100,38,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"White",NA,4733,0,0,0,0,0
"323",3841859794821,101,"3841859794821101'",11,2021,"112021",8709.0861967,51,0,100,38,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"White",NA,6558,0,0,0,0,0
"324",3841859794821,101,"3841859794821101'",12,2021,"122021",8723.9633814,51,0,100,38,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","Bachelor’s Degree",38,"White",NA,6558,0,0,0,0,0
"325",3841859794821,102,"3841859794821102'",1,2021,"12021",8567.2955385,51,0,100,0,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",NA,4733,0,1,0,0,0
"326",3841859794821,102,"3841859794821102'",2,2021,"22021",8673.7807813,51,0,100,0,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",NA,4733,0,1,0,0,0
"327",3841859794821,102,"3841859794821102'",3,2021,"32021",8807.0724246,51,0,100,0,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",NA,4733,0,1,0,0,0
"328",3841859794821,102,"3841859794821102'",4,2021,"42021",8687.7293926,51,0,100,0,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",NA,4733,0,1,0,0,0
"329",3841859794821,102,"3841859794821102'",5,2021,"52021",8720.6720684,51,0,100,0,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",NA,4733,0,1,0,0,0
"330",3841859794821,102,"3841859794821102'",6,2021,"62021",8732.6535731,51,0,100,0,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",NA,4733,0,1,0,0,0
"331",3841859794821,102,"3841859794821102'",7,2021,"72021",8860.5937651,51,0,100,0,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",NA,4733,0,1,0,0,0
"332",3841859794821,102,"3841859794821102'",8,2021,"82021",8830.8618498,51,0,100,0,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",NA,4733,0,1,0,0,0
"333",3841859794821,102,"3841859794821102'",9,2021,"92021",8638.8233244,51,0,100,0,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",NA,4733,0,1,0,0,0
"334",3841859794821,102,"3841859794821102'",10,2021,"102021",8738.056325,51,0,100,0,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",NA,4733,0,1,0,0,0
"335",3841859794821,102,"3841859794821102'",11,2021,"112021",8709.0861967,51,0,100,25,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",NA,6558,0,1,0,0,0
"336",3841859794821,102,"3841859794821102'",12,2021,"122021",8723.9633814,51,0,100,25,0,1,0,0,0,0,"1",7,"School Age",5,"Preschool",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",29,"White",NA,6558,0,1,0,0,0
"337",3841862518022,101,"3841862518022101'",1,2022,"12022",19010.91487,51,0,100,0,1,0,0,0,0,0,"1",0,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,9986,0,1,0,0,0
"338",3841862518022,101,"3841862518022101'",2,2022,"22022",19284.971209,51,0,100,0,1,0,0,0,0,0,"1",0,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,9986,0,1,0,0,0
"339",3841862518022,101,"3841862518022101'",3,2022,"32022",19517.958039,51,0,100,0,1,0,0,0,0,0,"1",0,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,9986,0,1,0,0,0
"340",3841862518022,101,"3841862518022101'",4,2022,"42022",19348.821899,51,0,100,35,1,0,0,0,0,0,"1",0,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,15497,0,1,0,0,0
"341",3841862518022,101,"3841862518022101'",5,2022,"52022",19322.444622,51,0,100,35,1,0,0,0,0,0,"1",0,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,15891,0,1,0,0,0
"342",3841862518022,101,"3841862518022101'",6,2022,"62022",19305.818332,51,0,100,35,1,0,0,0,0,0,"1",0,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,15891,0,1,0,0,0
"343",3841862518022,101,"3841862518022101'",7,2022,"72022",18999.188918,51,0,100,35,1,0,0,0,0,0,"1",0,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,6980,0,1,0,0,0
"344",3841862518022,101,"3841862518022101'",8,2022,"82022",19061.750538,51,0,100,35,1,0,0,0,0,0,"1",0,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,7577,0,1,0,0,0
"345",3841862518022,101,"3841862518022101'",9,2022,"92022",18723.453776,51,0,100,35,1,0,0,0,0,0,"1",0,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,7576,0,1,0,0,0
"346",3841862518022,101,"3841862518022101'",10,2022,"102022",19097.322957,51,0,100,35,1,0,0,0,0,0,"1",0,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,8223,0,1,0,0,0
"347",3841862518022,101,"3841862518022101'",11,2022,"112022",19371.27598,51,0,100,35,1,0,0,0,0,0,"1",0,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,17603,0,1,0,0,0
"348",3841862518022,101,"3841862518022101'",12,2022,"122022",19477.401242,51,0,100,35,1,0,0,0,0,0,"1",0,"Infant",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child",-1,"No Child","High School or Some College",33,"White",0,17603,0,1,0,0,0
